ID;Clube_ID;Tipo;Origem_Destino;Valor;Empréstimo;Ano
536;30;Entrada;Fortuna Bonn;0.00;Não;2015
537;30;Saída;Fortuna Bonn;0.00;Não;2015
538;35;Saída;Real Sociedad B;0.00;Sim;2015
539;18;Saída;SH SIPG;18600000.00;Não;2015
540;35;Entrada;Vitória U20;0.00;Não;2015
541;25;Entrada;Penapolense;0.00;Sim;2015
542;25;Saída;Veranópolis;0.00;Não;2015
543;25;Saída;Penapolense;0.00;Sim;2015
544;1;Entrada;América-MG U17;0.00;Não;2015
545;19;Entrada;Jacobina;0.00;Sim;2015
546;19;Saída;Jacobina;0.00;Sim;2015
547;19;Saída;Santa Rita-AL;0.00;Não;2015
548;9;Saída;Horizonte;0.00;Sim;2015
549;28;Entrada;Horizonte;0.00;Sim;2015
550;28;Saída;Horizonte;0.00;Sim;2015
551;23;Entrada;MYPA;0.00;Não;2015
552;6;Saída;JX Liansheng;0.00;Não;2015
553;9;Entrada;Coritiba FC;0.00;Sim;2015
554;11;Saída;Chapecoense;0.00;Sim;2015
555;32;Entrada;América-RN;0.00;Sim;2015
556;32;Saída;Portimonense;0.00;Não;2015
557;3;Saída;EC Bahia;0.00;Não;2015
558;6;Entrada;Atlético-MG;0.00;Não;2015
559;16;Saída;Guaratinguetá;0.00;Não;2015
560;5;Entrada;Tombense;0.00;Sim;2015
561;21;Entrada;Tombense;0.00;Sim;2015
562;21;Saída;Tombense;0.00;Sim;2015
563;29;Entrada;Boa Esporte;0.00;Sim;2015
564;29;Entrada;Penapolense;0.00;Sim;2015
565;29;Saída;Penapolense;0.00;Sim;2015
566;19;Entrada;Palmeiras;0.00;Sim;2015
567;26;Saída;Fortaleza;0.00;Sim;2015
568;4;Saída;León;0.00;Não;2015
569;29;Entrada;Ituano;0.00;Não;2015
570;29;Saída;Ituano;0.00;Não;2015
571;23;Entrada;Without Club;0.00;Não;2015
572;27;Saída;Corinthians-PR;0.00;Não;2015
573;29;Saída;Kazma SC;0.00;Não;2015
574;5;Saída;Tombense;0.00;Sim;2015
575;7;Entrada;Botafogo U17;0.00;Não;2015
576;7;Entrada;Without Club;0.00;Não;2015
577;13;Entrada;Lechia Gdansk;0.00;Sim;2015
578;13;Saída;Juventude;0.00;Não;2015
579;13;Saída;Lechia Gdansk;0.00;Sim;2015
580;23;Entrada;Criciúma EC;0.00;Não;2015
581;8;Saída;Belomonte-SE;0.00;Sim;2015
582;28;Entrada;Belomonte-SE;0.00;Não;2015
583;5;Saída;Botafogo;0.00;Sim;2015
584;7;Entrada;Avaí FC;0.00;Sim;2015
585;1;Entrada;Mirassol-SP;0.00;Sim;2015
586;25;Saída;América-MG;0.00;Sim;2015
587;6;Saída;Coimbra;0.00;Sim;2015
588;29;Entrada;Coimbra;0.00;Sim;2015
589;29;Entrada;Vitória Setúbal;0.00;Não;2015
590;23;Entrada;Passo Fundo;0.00;Não;2015
591;23;Saída;CA Aichinger;0.00;Não;2015
592;10;Entrada;Sergipe;0.00;Não;2015
593;19;Saída;Sergipe;0.00;Não;2015
594;9;Entrada;Metropolitano;0.00;Sim;2015
595;9;Saída;Rio Branco-PR;0.00;Não;2015
596;15;Saída;CA Aichinger;0.00;Não;2015
597;28;Entrada;Novorizontino;0.00;Sim;2015
598;14;Entrada;Vasco da Gama;0.00;Sim;2015
599;14;Saída;EC Vitória;0.00;Sim;2015
600;34;Saída;Cruzeiro;0.00;Sim;2015
601;35;Entrada;Cruzeiro;0.00;Sim;2015
602;28;Saída;Santa Cruz-PE;0.00;Não;2015
603;23;Saída;Unknown;0.00;Não;2015
604;26;Entrada;Oeste;0.00;Sim;2015
605;26;Entrada;Paulista-SP;0.00;Sim;2015
606;26;Saída;Portuguesa;0.00;Sim;2015
607;26;Saída;Paulista-SP;0.00;Sim;2015
608;33;Entrada;Metalist Kharkiv;0.00;Sim;2015
609;3;Saída;SD Luneng;34100000.00;Não;2015
610;6;Saída;Beira-Mar;0.00;Não;2015
611;15;Saída;Concórdia;0.00;Não;2015
612;5;Entrada;Without Club;0.00;Não;2015
613;5;Saída;Aimoré;0.00;Não;2015
614;7;Entrada;Botafogo U17;0.00;Não;2015
615;34;Saída;Without Club;0.00;Não;2015
616;18;Saída;Without Club;0.00;Não;2015
617;34;Entrada;Without Club;0.00;Não;2015
618;17;Entrada;América-RN;0.00;Sim;2015
619;17;Saída;América-RN;0.00;Sim;2015
620;17;Saída;Without Club;0.00;Não;2015
621;35;Entrada;ABC FC;0.00;Sim;2015
622;35;Saída;Jacuipense-BA;0.00;Sim;2015
623;31;Entrada;Vila Nova FC;0.00;Sim;2015
624;31;Saída;Penapolense;0.00;Não;2015
625;10;Saída;AA Anapolina;0.00;Não;2015
626;35;Saída;Kashima Antlers;0.00;Não;2015
627;1;Saída;Caldense;0.00;Não;2015
628;26;Saída;Buriram Utd.;0.00;Não;2015
629;2;Entrada;Coimbra;0.00;Sim;2015
630;2;Saída;Coimbra;0.00;Sim;2015
631;11;Saída;Coimbra;0.00;Sim;2015
632;20;Entrada;Coimbra;0.00;Sim;2015
633;2;Entrada;Botafogo-SP;0.00;Sim;2015
634;2;Saída;Botafogo-SP;0.00;Sim;2015
635;2;Saída;Without Club;0.00;Não;2015
636;16;Entrada;Guarani-SC;0.00;Sim;2015
637;16;Saída;Guarani-SC;0.00;Sim;2015
638;35;Entrada;Inter B;0.00;Sim;2015
639;23;Saída;Brasil Pelotas;0.00;Sim;2015
640;33;Saída;Inter de Lages;0.00;Não;2015
641;34;Entrada;XV Piracicaba;0.00;Sim;2015
642;34;Saída;XV Piracicaba;0.00;Sim;2015
643;11;Entrada;Bragantino;0.00;Sim;2015
644;11;Saída;Bragantino;0.00;Sim;2015
645;29;Entrada;Coritiba FC;0.00;Sim;2015
646;29;Saída;Coritiba FC;0.00;Sim;2015
647;8;Entrada;Icasa;0.00;Sim;2015
648;8;Saída;Villa Nova;0.00;Não;2015
649;8;Entrada;Icasa;0.00;Sim;2015
650;8;Saída;Villa Nova;0.00;Não;2015
651;6;Entrada;Chapecoense;0.00;Sim;2015
652;6;Saída;Without Club;0.00;Não;2015
653;9;Saída;EC Bahia;0.00;Sim;2015
654;11;Saída;Catanduvense;0.00;Não;2015
655;13;Entrada;Criciúma U20;0.00;Não;2015
656;25;Saída;Operário-MT;0.00;Não;2015
657;15;Entrada;Atlético-PR B;0.00;Sim;2015
658;15;Saída;Atlético-PR B;0.00;Sim;2015
659;18;Entrada;HRB Yiteng;0.00;Sim;2015
660;18;Saída;NMG Zhongyou;0.00;Sim;2015
661;1;Saída;Tombense;0.00;Sim;2015
662;12;Entrada;Vasco da Gama;0.00;Sim;2015
663;12;Saída;Monte Azul;0.00;Não;2015
664;21;Entrada;Monte Azul;0.00;Sim;2015
665;32;Saída;Barcelona;24800000.00;Não;2015
666;34;Saída;Corinthians;0.00;Sim;2015
667;35;Entrada;Paysandu;0.00;Sim;2015
668;35;Saída;Boa Esporte;0.00;Não;2015
669;35;Saída;Paysandu;0.00;Sim;2015
670;1;Entrada;América-MG U17;0.00;Não;2015
671;29;Entrada;Capivariano;0.00;Sim;2015
672;9;Entrada;Grêmio;0.00;Sim;2015
673;9;Saída;Grêmio;0.00;Sim;2015
674;14;Entrada;Grêmio;0.00;Não;2015
675;21;Entrada;Chapecoense;0.00;Sim;2015
676;21;Saída;Chapecoense;0.00;Sim;2015
677;21;Saída;Cruzeiro;0.00;Não;2015
678;15;Saída;Juara;0.00;Não;2015
679;8;Saída;Flamurtari FC;0.00;Não;2015
680;11;Entrada;Maringá;0.00;Sim;2015
681;11;Saída;Maringá;0.00;Sim;2015
682;15;Saída;Ermis Aradippou;0.00;Não;2015
683;3;Entrada;Udinese Calcio;0.00;Sim;2015
684;24;Entrada;Vasco da Gama;0.00;Não;2015
685;34;Entrada;RB Salzburg;0.00;Não;2015
686;34;Saída;Joinville-SC;0.00;Não;2015
687;34;Saída;RB Salzburg;0.00;Sim;2015
688;28;Entrada;Corinthians B;0.00;Sim;2015
689;28;Saída;Corinthians B;0.00;Sim;2015
690;23;Saída;Náutico;0.00;Não;2015
691;4;Saída;Joinville-SC;0.00;Sim;2015
692;24;Entrada;Atlético-PR;0.00;Sim;2015
693;5;Entrada;Avaí U20;0.00;Não;2015
694;23;Entrada;Juventude U20;0.00;Não;2015
695;21;Saída;Dynamo Kyiv;0.00;Sim;2015
696;26;Entrada;Dynamo Kyiv;18600000.00;Não;2015
697;19;Entrada;Maccabi Netanya;0.00;Não;2015
698;11;Saída;Criciúma EC;0.00;Sim;2015
699;13;Entrada;Coritiba FC;0.00;Sim;2015
700;16;Entrada;Kashiwa Reysol;0.00;Sim;2015
701;16;Saída;Kashiwa Reysol;0.00;Sim;2015
702;14;Entrada;Monarcas Morelia;6138000.00;Não;2015
703;14;Saída;Vasco da Gama;0.00;Sim;2015
704;34;Entrada;Cruzeiro;0.00;Sim;2015
705;8;Saída;Without Club;0.00;Não;2015
706;35;Saída;Paysandu;0.00;Não;2015
707;11;Entrada;AFC United;0.00;Sim;2015
708;11;Saída;Coritiba B;0.00;Não;2015
709;12;Saída;Udinese Calcio;21700000.00;Não;2015
710;10;Entrada;Catanduvense;0.00;Não;2015
711;4;Entrada;Joinville-SC;0.00;Sim;2015
712;24;Saída;Atlético-PR;0.00;Sim;2015
713;23;Entrada;Palmeiras U20;0.00;Sim;2015
714;5;Entrada;Tombense;0.00;Sim;2015
715;5;Saída;Tombense;0.00;Sim;2015
716;19;Saída;Tombense;0.00;Não;2015
717;9;Entrada;Red Bull;0.00;Não;2015
718;34;Saída;Red Bull;0.00;Não;2015
719;9;Saída;XV Piracicaba;0.00;Não;2015
720;35;Entrada;GO Audax;0.00;Não;2015
721;28;Saída;EC Vitória;0.00;Não;2015
722;35;Entrada;Ponte Preta;0.00;Não;2015
723;35;Saída;Portuguesa;0.00;Não;2015
724;18;Entrada;São Bernardo;2225800.00;Não;2015
725;18;Saída;São Bernardo;0.00;Sim;2015
726;35;Entrada;Santa Rita-AL;0.00;Sim;2015
727;35;Entrada;Ferroviária;0.00;Sim;2015
728;35;Saída;Santa Rita-AL;0.00;Sim;2015
729;35;Saída;Ferroviária;0.00;Sim;2015
730;13;Entrada;Icasa;0.00;Não;2015
731;24;Saída;Mogi Mirim;0.00;Sim;2015
732;35;Entrada;Salgueiro;0.00;Sim;2015
733;35;Saída;Caxias-RS;0.00;Não;2015
734;35;Saída;Salgueiro;0.00;Sim;2015
735;27;Saída;Santa Cruz-PE;0.00;Não;2015
736;29;Saída;São Caetano;0.00;Sim;2015
737;4;Entrada;Criciúma EC;0.00;Sim;2015
738;6;Entrada;Fluminense;0.00;Sim;2015
739;8;Saída;Fluminense;0.00;Sim;2015
740;13;Saída;Atlético-PR;0.00;Sim;2015
741;17;Entrada;Shakhtar D.;0.00;Não;2015
742;18;Entrada;Ceará SC;0.00;Sim;2015
743;18;Entrada;Joinville-SC;0.00;Sim;2015
744;18;Saída;EC Bahia;0.00;Sim;2015
745;18;Saída;Joinville-SC;0.00;Sim;2015
746;24;Entrada;Fluminense;0.00;Sim;2015
747;24;Saída;Fluminense;0.00;Sim;2015
748;34;Saída;Olimpia;0.00;Sim;2015
749;5;Saída;Retired;0.00;Não;2015
750;1;Entrada;São Bernardo;0.00;Sim;2015
751;1;Saída;São Bernardo;0.00;Sim;2015
752;19;Saída;São Caetano;0.00;Não;2015
753;5;Entrada;Tombense;0.00;Sim;2015
754;5;Saída;Tombense;0.00;Não;2015
755;24;Saída;Remo;0.00;Sim;2015
756;25;Entrada;Villa Nova;0.00;Não;2015
757;18;Saída;Santos;0.00;Não;2015
758;31;Entrada;Fluminense;0.00;Não;2015
759;7;Saída;Monte Azul;0.00;Não;2015
760;12;Entrada;Monte Azul;0.00;Sim;2015
761;12;Entrada;Santos;0.00;Não;2015
762;31;Saída;Corinthians;0.00;Não;2015
763;14;Saída;Dnipro;13950000.00;Não;2015
764;26;Entrada;Dnipro;0.00;Não;2015
765;15;Entrada;Paysandu;0.00;Não;2015
766;15;Entrada;Icasa;0.00;Não;2015
767;15;Saída;Paysandu;0.00;Não;2015
768;17;Saída;Grêmio;0.00;Sim;2015
769;21;Entrada;Flamengo;0.00;Sim;2015
770;21;Saída;Chennaiyin FC;0.00;Não;2015
771;31;Entrada;Chennaiyin FC;0.00;Não;2015
772;2;Entrada;Penapolense;0.00;Sim;2015
773;2;Saída;Penapolense;0.00;Sim;2015
774;27;Entrada;Penapolense;0.00;Sim;2015
775;13;Entrada;São Caetano;0.00;Sim;2015
776;13;Saída;São Caetano;0.00;Sim;2015
777;2;Saída;Alecrim;0.00;Não;2015
778;4;Saída;XV Piracicaba;0.00;Não;2015
779;12;Entrada;Sporting CP;24800000.00;Não;2015
780;12;Saída;Luverdense;0.00;Não;2015
781;16;Entrada;Nova Iguaçu-RJ;0.00;Sim;2015
782;9;Entrada;Náutico;0.00;Sim;2015
783;15;Entrada;São Bernardo;0.00;Não;2015
784;15;Saída;Aparecidense;0.00;Não;2015
785;27;Entrada;Paraná U20;0.00;Não;2015
786;5;Entrada;Guarani;0.00;Sim;2015
787;5;Saída;CA Aichinger;0.00;Sim;2015
788;18;Saída;Náutico;0.00;Sim;2015
789;28;Saída;Without Club;0.00;Não;2015
790;8;Entrada;Sampaio-MA;0.00;Não;2015
791;1;Saída;Tombense;0.00;Sim;2015
792;10;Entrada;Paraná;0.00;Não;2015
793;27;Saída;CSA;0.00;Não;2015
794;20;Saída;Inhumas;0.00;Não;2015
795;6;Saída;Without Club;0.00;Não;2015
796;34;Entrada;Without Club;0.00;Não;2015
797;3;Saída;Avaí FC;0.00;Sim;2015
798;5;Entrada;Atlético-MG;0.00;Sim;2015
799;7;Entrada;Botafogo U17;0.00;Não;2015
800;7;Saída;Corinthians;0.00;Sim;2015
801;12;Entrada;Botafogo;0.00;Sim;2015
802;12;Saída;Flamengo;0.00;Não;2015
803;17;Entrada;Corinthians;0.00;Não;2015
804;31;Saída;US Palermo;0.00;Sim;2015
805;26;Entrada;América-RN;0.00;Sim;2015
806;26;Saída;América-RN;0.00;Sim;2015
807;30;Saída;SC Brühl;0.00;Não;2015
808;9;Entrada;Sport Recife;0.00;Não;2015
809;9;Saída;Luqueño;0.00;Não;2015
810;33;Saída;Chapecoense;0.00;Não;2015
811;7;Entrada;Botafogo U20;0.00;Não;2015
812;34;Entrada;Boavista;0.00;Não;2015
813;17;Saída;Fortaleza;0.00;Não;2015
814;19;Entrada;Flamengo;0.00;Não;2015
815;19;Saída;Without Club;0.00;Não;2015
816;29;Entrada;Vasco da Gama;0.00;Sim;2015
817;29;Saída;Vasco da Gama;0.00;Não;2015
818;29;Saída;Vasco da Gama;0.00;Sim;2015
819;34;Entrada;Bragantino;0.00;Não;2015
820;34;Entrada;Bragantino;0.00;Sim;2015
821;34;Saída;Bragantino;0.00;Sim;2015
822;21;Entrada;Veranópolis;0.00;Sim;2015
823;21;Saída;Juventude;0.00;Sim;2015
824;21;Saída;Veranópolis;0.00;Sim;2015
825;23;Entrada;Grêmio;0.00;Sim;2015
826;15;Saída;Mamoré;0.00;Não;2015
827;14;Saída;Danubio FC;0.00;Não;2015
828;3;Saída;Ceará SC;0.00;Sim;2015
829;8;Entrada;Atlético-MG;0.00;Sim;2015
830;25;Entrada;Confiança;0.00;Não;2015
831;4;Entrada;Kerala Blasters;0.00;Sim;2015
832;4;Entrada;PSTC-PR;0.00;Sim;2015
833;4;Entrada;Foz do Iguaçu;0.00;Sim;2015
834;4;Saída;Kerala Blasters;0.00;Sim;2015
835;4;Saída;Inter de Lages;0.00;Sim;2015
836;4;Saída;Foz do Iguaçu;0.00;Sim;2015
837;20;Saída;Ituano;0.00;Sim;2015
838;29;Entrada;Treze;0.00;Não;2015
839;14;Entrada;Santos;0.00;Não;2015
840;31;Entrada;U. de Chile;5456000.00;Não;2015
841;31;Saída;Cruzeiro;0.00;Não;2015
842;2;Saída;Ceará SC;0.00;Sim;2015
843;8;Entrada;Atlético-GO;0.00;Sim;2015
844;19;Saída;Madureira;0.00;Não;2015
845;16;Entrada;Grêmio;0.00;Não;2015
846;16;Saída;Grêmio;0.00;Sim;2015
847;21;Entrada;Figueirense FC;0.00;Sim;2015
848;21;Saída;Figueirense FC;0.00;Não;2015
849;13;Entrada;Joinville-SC;0.00;Sim;2015
850;13;Saída;Fortaleza;0.00;Não;2015
851;19;Entrada;Criciúma EC;0.00;Não;2015
852;24;Saída;Criciúma EC;0.00;Sim;2015
853;29;Entrada;Capivariano;0.00;Sim;2015
854;14;Saída;Al-Ahli (UAE);93000000.00;Não;2015
855;5;Entrada;Red Bull;0.00;Não;2015
856;9;Saída;Paysandu;0.00;Não;2015
857;13;Entrada;Oeste;0.00;Sim;2015
858;13;Saída;Oeste;0.00;Sim;2015
859;8;Saída;Manthiqueira-SP;0.00;Não;2015
860;30;Entrada;VfL Alfter;0.00;Não;2015
861;9;Saída;Cruzeiro;8680000.00;Não;2015
862;14;Entrada;Chapecoense;8680000.00;Não;2015
863;29;Saída;Corinthians B;0.00;Sim;2015
864;16;Entrada;América-RN;0.00;Não;2015
865;24;Saída;Guarani;0.00;Sim;2015
866;9;Saída;ABC FC;0.00;Não;2015
867;9;Saída;Retired;0.00;Não;2015
868;1;Saída;Tombense;0.00;Sim;2015
869;30;Saída;FV Endenich;0.00;Não;2015
870;27;Saída;Santamarina;0.00;Não;2015
871;14;Entrada;Internacional;0.00;Sim;2015
872;18;Saída;Without Club;0.00;Não;2015
873;19;Saída;Guarany Sobral;0.00;Não;2015
874;22;Saída;Cruzeiro;0.00;Sim;2015
875;24;Entrada;Without Club;0.00;Não;2015
876;29;Entrada;Without Club;0.00;Não;2015
877;32;Entrada;Vasco da Gama;0.00;Sim;2015
878;32;Saída;Without Club;0.00;Não;2015
879;34;Saída;São Paulo;0.00;Sim;2015
880;11;Entrada;Unknown;0.00;Não;2015
881;12;Entrada;VfL Wolfsburg;0.00;Não;2015
882;12;Saída;VfL Wolfsburg;0.00;Sim;2015
883;28;Entrada;Busan IPark;0.00;Não;2015
884;28;Saída;Salgueiro;0.00;Não;2015
885;6;Saída;Without Club;0.00;Não;2015
886;16;Entrada;Without Club;0.00;Não;2015
887;17;Saída;Without Club;0.00;Não;2015
888;19;Entrada;Maranguape-CE;0.00;Não;2015
889;11;Saída;RM Castilla;0.00;Não;2015
890;15;Entrada;Luverdense;0.00;Não;2015
891;1;Entrada;Goiás;0.00;Sim;2015
892;8;Saída;Goiás;0.00;Sim;2015
893;20;Entrada;Ceará SC;0.00;Sim;2015
894;20;Saída;América-MG;0.00;Sim;2015
895;28;Entrada;Sport Recife;0.00;Não;2015
896;33;Saída;Ponte Preta;0.00;Não;2015
897;2;Entrada;AA Anapolina;0.00;Sim;2015
898;2;Saída;AA Anapolina;0.00;Sim;2015
899;2;Entrada;Grêmio B;0.00;Sim;2015
900;18;Saída;Without Club;0.00;Não;2015
901;21;Saída;Icasa;0.00;Não;2015
902;35;Entrada;Icasa;0.00;Sim;2015
903;35;Entrada;Paulista-SP;0.00;Sim;2015
904;35;Saída;Icasa;0.00;Sim;2015
905;35;Saída;Paulista-SP;0.00;Sim;2015
906;20;Entrada;Palmeiras;0.00;Sim;2015
907;26;Saída;Goiás;0.00;Sim;2015
908;21;Entrada;Portuguesa;0.00;Sim;2015
909;21;Entrada;Capivariano;0.00;Sim;2015
910;21;Saída;Capivariano;0.00;Sim;2015
911;20;Entrada;Goiás EC U20;0.00;Não;2015
912;14;Entrada;Genoa;0.00;Não;2015
913;4;Entrada;Figueirense FC;0.00;Sim;2015
914;16;Saída;Atlético-PR;0.00;Sim;2015
915;9;Entrada;Cianorte;0.00;Sim;2015
916;26;Entrada;Without Club;0.00;Não;2015
917;7;Entrada;Botafogo U17;0.00;Não;2015
918;27;Entrada;XV Piracicaba;0.00;Não;2015
919;8;Entrada;Fortaleza;0.00;Não;2015
920;19;Saída;Ceará SC;0.00;Não;2015
921;21;Entrada;Al-Jazira;12400000.00;Não;2015
922;21;Saída;Hellas Verona;0.00;Sim;2015
923;17;Entrada;Bragantino;0.00;Sim;2015
924;17;Saída;Bragantino;0.00;Sim;2015
925;29;Entrada;Flamengo;0.00;Sim;2015
926;29;Saída;Flamengo;0.00;Sim;2015
927;18;Entrada;Ponte Preta;0.00;Sim;2015
928;18;Saída;Vitoria-SP;0.00;Não;2015
929;28;Entrada;Vitoria-SP;0.00;Sim;2015
930;28;Saída;Fluminense;0.00;Sim;2015
931;27;Saída;Khazar Lankaran;0.00;Não;2015
932;1;Entrada;Fortaleza;0.00;Não;2015
933;19;Saída;América-MG;0.00;Não;2015
934;18;Saída;Macaé;0.00;Sim;2015
935;15;Entrada;Luverdense;0.00;Sim;2015
936;15;Saída;Luverdense;0.00;Sim;2015
937;2;Entrada;Horizonte;0.00;Sim;2015
938;26;Entrada;Vélez Sarsfield;0.00;Não;2015
939;24;Saída;Paraná;0.00;Sim;2015
940;27;Entrada;Joinville-SC;0.00;Sim;2015
941;29;Entrada;Terek Grozny;0.00;Não;2015
942;16;Entrada;Sport Recife;0.00;Não;2015
943;33;Saída;Figueirense FC;0.00;Não;2015
944;12;Saída;Ponte Preta;0.00;Sim;2015
945;28;Entrada;Corinthians;0.00;Sim;2015
946;28;Saída;Vissel Kobe;0.00;Sim;2015
947;3;Entrada;Joinville-SC;0.00;Sim;2015
948;3;Saída;Joinville-SC;0.00;Sim;2015
949;3;Saída;Náutico;0.00;Sim;2015
950;24;Entrada;Atlético-MG;0.00;Sim;2015
951;24;Saída;Atlético-MG;0.00;Sim;2015
952;20;Saída;Madureira;0.00;Não;2015
953;35;Entrada;Vitória U20;0.00;Não;2015
954;33;Entrada;Ipanema-AL;0.00;Sim;2015
955;33;Saída;Ipanema-AL;0.00;Sim;2015
956;21;Saída;Linense;0.00;Não;2015
957;29;Saída;Guarani;0.00;Não;2015
958;4;Saída;Inter de Lages;0.00;Sim;2015
959;24;Saída;Mogi Mirim;0.00;Não;2015
960;16;Entrada;Hannover 96;0.00;Não;2015
961;16;Saída;Palmeiras;0.00;Sim;2015
962;26;Entrada;Figueirense FC;0.00;Sim;2015
963;26;Saída;Hannover 96;0.00;Sim;2015
964;20;Entrada;Novo Hamburgo;0.00;Não;2015
965;17;Saída;Grêmio;0.00;Sim;2015
966;21;Entrada;Flamengo;0.00;Sim;2015
967;18;Entrada;América-RN;0.00;Sim;2015
968;18;Saída;América-RN;0.00;Sim;2015
969;18;Saída;CSMS Iași;0.00;Sim;2015
970;13;Entrada;Without Club;0.00;Não;2015
971;13;Saída;Without Club;0.00;Não;2015
972;2;Entrada;Al-Wasl;0.00;Sim;2015
973;2;Saída;Al-Wasl;1438400.00;Não;2015
974;2;Saída;Al-Wasl;0.00;Sim;2015
975;28;Entrada;Oeste;0.00;Não;2015
976;28;Saída;Without Club;0.00;Não;2015
977;7;Saída;Monte Azul;0.00;Não;2015
978;21;Entrada;Lajeadense;1085000.00;Não;2015
979;21;Saída;Lajeadense;0.00;Sim;2015
980;26;Entrada;Monte Azul;0.00;Sim;2015
981;27;Saída;Paysandu;0.00;Não;2015
982;27;Entrada;Araxá-MG;0.00;Sim;2015
983;27;Saída;Araxá-MG;0.00;Sim;2015
984;8;Saída;Criciúma EC;0.00;Não;2015
985;13;Entrada;Ceará SC;0.00;Não;2015
986;26;Saída;Boa Esporte;0.00;Sim;2015
987;26;Entrada;Palmeiras U17;0.00;Não;2015
988;21;Entrada;Barra;0.00;Sim;2015
989;21;Saída;Barra;0.00;Sim;2015
990;27;Entrada;CD Carapeguá;0.00;Não;2015
991;14;Entrada;Portuguesa;0.00;Não;2015
992;13;Saída;Without Club;0.00;Não;2015
993;23;Entrada;Without Club;0.00;Não;2015
994;15;Saída;Mirassol-SP;0.00;Não;2015
995;25;Entrada;Cuiabá-MT;0.00;Não;2015
996;24;Entrada;São Miguel EC;0.00;Sim;2015
997;29;Saída;São Miguel EC;0.00;Sim;2015
998;29;Saída;Tombense;0.00;Sim;2015
999;22;Entrada;Inter B;0.00;Não;2015
1000;15;Entrada;Operário-MT;0.00;Não;2015
1001;15;Entrada;Nerópolis-GO;0.00;Não;2015
1002;11;Saída;Red Bull;0.00;Não;2015
1003;26;Saída;Atl. Albacete;0.00;Não;2015
1004;18;Entrada;Fluminense U17;0.00;Não;2015
1005;27;Entrada;Maringá;0.00;Sim;2015
1006;27;Saída;Maringá;0.00;Não;2015
1007;27;Saída;Maringá;0.00;Sim;2015
1008;27;Entrada;Botafogo-SP;0.00;Sim;2015
1009;27;Saída;Botafogo-SP;0.00;Sim;2015
1010;27;Saída;Without Club;0.00;Não;2015
1011;9;Entrada;Coritiba FC;0.00;Sim;2015
1012;11;Saída;Chapecoense;0.00;Sim;2015
1013;8;Saída;São Bernardo;0.00;Sim;2015
1014;7;Entrada;Internacional;0.00;Sim;2015
1015;22;Saída;Botafogo;0.00;Sim;2015
1016;34;Entrada;Toronto;0.00;Sim;2015
1017;29;Entrada;Rio Claro;0.00;Não;2015
1018;15;Entrada;Linense;0.00;Não;2015
1019;15;Saída;Linense;0.00;Não;2015
1020;1;Saída;Cruzeiro;0.00;Sim;2015
1021;14;Entrada;América-MG;0.00;Sim;2015
1022;14;Saída;Ponte Preta;0.00;Sim;2015
1023;28;Entrada;Cruzeiro;0.00;Sim;2015
1024;29;Entrada;Treze;0.00;Não;2015
1025;29;Saída;Without Club;0.00;Não;2015
1026;15;Saída;Sampaio-MA;0.00;Não;2015
1027;8;Entrada;Londrina-PR;0.00;Sim;2015
1028;28;Saída;Londrina-PR;0.00;Sim;2015
1029;23;Entrada;Farroupilha-RS;0.00;Sim;2015
1030;23;Saída;Beira-Mar;0.00;Não;2015
1031;14;Entrada;Defensor SC;24800000.00;Não;2015
1032;4;Entrada;Corinthians;0.00;Sim;2015
1033;12;Entrada;Portuguesa;0.00;Sim;2015
1034;12;Entrada;São Bento (SP);0.00;Sim;2015
1035;12;Saída;Atlético-PR;0.00;Sim;2015
1036;12;Saída;São Bento (SP);0.00;Sim;2015
1037;13;Saída;Penapolense;0.00;Sim;2015
1038;18;Entrada;Penapolense;0.00;Sim;2015
1039;3;Entrada;Figueirense FC;0.00;Sim;2015
1040;16;Saída;Atlético-MG;0.00;Sim;2015
1041;21;Entrada;Dnipro;37200000.00;Não;2015
1042;11;Entrada;Santos;0.00;Não;2015
1043;31;Saída;Coritiba FC;0.00;Não;2015
1044;12;Entrada;Guaratinguetá;0.00;Sim;2015
1045;12;Saída;Corinthians-PR;0.00;Não;2015
1046;29;Saída;Without Club;0.00;Não;2015
1047;13;Saída;Penapolense;0.00;Sim;2015
1048;6;Entrada;Bahia U20;0.00;Não;2015
1049;12;Saída;Udinese Calcio;27900000.00;Não;2015
1050;5;Saída;Portuguesa;0.00;Não;2015
1051;21;Saída;Londrina-PR;0.00;Não;2015
1052;4;Entrada;Corinthians;0.00;Sim;2015
1053;12;Entrada;Corinthians U20;0.00;Não;2015
1054;12;Saída;Atlético-PR;0.00;Sim;2015
1055;34;Saída;TSG Hoffenheim;0.00;Sim;2015
1056;29;Entrada;Vasco da Gama;0.00;Sim;2015
1057;34;Saída;Bragantino;0.00;Sim;2015
1058;16;Saída;Portimonense;0.00;Sim;2015
1059;18;Entrada;Bragantino;0.00;Sim;2015
1060;18;Saída;Bragantino;0.00;Sim;2015
1061;29;Entrada;Fluminense;0.00;Sim;2015
1062;29;Saída;Fluminense;0.00;Sim;2015
1063;29;Saída;EC Vitória;0.00;Sim;2015
1064;35;Entrada;Bragantino;0.00;Sim;2015
1065;25;Entrada;Tombense;0.00;Não;2015
1066;23;Entrada;Novorizontino;0.00;Sim;2015
1067;23;Saída;Novorizontino;0.00;Sim;2015
1068;6;Saída;Tombense;0.00;Não;2015
